"Country.Name","year","case_incidence","cases_log","lag_case_log","death_incidence","case_incidence_log","lag_case_incidence_log","death_incidence_log","Country.Code","results_mean","results_median","results_weighted","residuals_log","a_log","cpi","trade_openness","agr_share","Region","IncomeGroup","edu","country","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","gdp_log","k_log","employment_log","cpi_log","trade_openness_log","agr_share_log","edu_log","Y_L","tfp_log","tfp","tfp_base","tfp_index","olr_o","olr_a","olr_std","hbs_olr_o"
"Angola",2011,15730.5015946173,15.1547342756912,15.2000907006509,47.6645641439802,9.66335688331361,9.74630135614603,3.86418823175142,"AGO",0.069871821,0.061608597,0.070332967,0.202299951732225,10.760909012405,13.4824679218511,99.9825063313368,5.84568088,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",185480.78125,201857.65625,24.220661,12.6886281967163,NA,1.42419624328613,85473.640625,146337.703125,186079.390625,199033.234375,999636.8125,0.0227740723639727,0.375211209058762,0.264715582132339,196278.03125,126104.9375,195093.5625,1055288.875,0.827808856964111,1.04977536201477,1.1409467458725,0.287627995014191,0.0728440210223198,0.0457484722137451,93.93475,0.682955086231232,0.60076367855072,0.561663746833801,"Benchmark","Benchmark","Market-based","Regular","Regular",0.393035136394413,47.7777777777778,0.269976615905762,0.305798470973969,0.159467458724976,0.563287138938904,-0.129451245069504,-0.169078454375267,0.706975281238556,0.485339283943176,0.642289102077484,0.52954638004303,0.643985331058502,0.343785881996155,0.55231124162674,12.1872874598397,-0.188973000323787,2.54070617475736,2.60139016898303,4.60499523399825,1.76570307744678,2.93492013415723,15908.548435696,10.9632089641372,57711.3398358533,55430.1884639772,1.0411535922047,57.2333333333333,14.075,0.908333333333333,-10.7431830452106
"Angola",2012,15301.9506046698,15.1646999661309,15.1547342756912,44.3460001178325,9.6357355897556,9.66335688331361,3.79202251568792,"AGO",0.069871821,0.061608597,0.070332967,0.243160019830574,10.760909012405,10.2779049218839,91.8000973419114,6.069629991,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",204876.359375,229563.234375,25.107931,13.1216897964478,NA,1.43129467964172,100767.859375,165334.8125,206875.8125,221671.9375,1057144.125,0.0218603350222111,0.414552271366119,0.297085672616959,213044.40625,134424.484375,208335.359375,1100664.125,0.868107199668884,1.08899855613708,1.16444218158722,0.282354950904846,0.0850909650325775,0.0465964265167713,95.467955421311,0.676714420318604,0.618984460830688,0.57766854763031,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.345270951717522,50,0.295000165700912,0.291272521018982,0.159580886363983,0.564829349517822,-0.141083300113678,-0.169599637389183,0.693390369415283,0.528886914253235,0.645887494087219,0.539391875267029,0.642848670482635,0.365256369113922,0.640990257263184,12.2692559030096,-0.141440070024844,2.57426657068348,2.32999643788354,4.51961335799529,1.80329764621181,2.93492013415723,17494.9444725592,11.0040690322355,60118.267869674,55430.1884639772,1.08457628479368,47.4666666666667,4.30833333333333,0.283333333333333,-10.2465000783166
"Angola",2013,15794.3958546376,15.2337300940133,15.1646999661309,42.9265274848719,9.66741046335225,9.6357355897556,3.75948999112122,"AGO",0.069871821,0.061608597,0.070332967,0.253485148742603,10.760909012405,8.77781429332624,86.8119327587926,6.50749232,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",215438.578125,242490.28125,26.015781,13.5654230117798,NA,1.43842852115631,123261.6328125,184031.65625,215701.4375,228184.59375,1053465.25,0.0198939852416515,0.437973618507385,0.341802775859833,223599.890625,151481.734375,227150.734375,1145196.125,0.905052602291107,1.09636056423187,1.2178498506546,0.280896753072739,0.0945997163653374,0.0469374917447567,96.5182794791526,0.656309604644775,0.633792161941528,0.59911972284317,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.363555217591734,47.7777777777778,0.321746230125427,0.266319543123245,0.218437597155571,0.504967629909515,-0.137167543172836,-0.174303531646729,0.699266910552979,0.588119387626648,0.593035995960236,0.55841064453125,0.653117001056671,0.392259031534195,0.723466336727142,12.3176135311082,-0.0997622128927783,2.60752412968512,2.17222743512134,4.46374408639723,1.87295417770917,2.93492013415723,17875.6151606499,11.0143941611476,60742.2123458437,55430.1884639772,1.09583268664725,48.6083333333333,5.45,0.35,-10.3095906542694
"Angola",2014,16370.8455984916,15.3064212078739,15.2337300940133,42.8371279388459,9.70325732440626,9.66741046335225,3.75740520175527,"AGO",0.069871821,0.061608597,0.070332967,0.263503900297958,10.760909012405,7.28038730361121,79.3329227828897,7.547056779,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",232251.1875,254874.671875,26.941779,14.0392742156982,NA,1.44559788703918,144431.890625,209256.1875,232654.578125,243641.515625,1162079.125,0.0201060641556978,0.449488818645477,0.372786492109299,234383.265625,156220.28125,234481.578125,1191334.875,0.940715253353119,1.10443043708801,1.20814275741577,0.28877466917038,0.0943942219018936,0.0468761995434761,98.3024168556335,0.629959046840668,0.626302659511566,0.598059713840485,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.341169615164507,48.8888888888889,0.387575745582581,0.26606422662735,0.205229222774506,0.435248821973801,-0.141349121928215,-0.152768909931183,0.686156690120697,0.618155956268311,0.523829817771912,0.568843305110931,0.679705560207367,0.400068283081055,0.724812209606171,12.3647129417516,-0.0611147852392111,2.6418587032229,1.98518406183897,4.37365320998438,2.02115765666121,2.93492013415723,18154.405132283,11.0244129127029,61353.8321979755,55430.1884639772,1.10686674352276,40.1916666666667,-2.96666666666667,-0.2,-9.80487369857722
"Angola",2015,17433.4428812573,15.4054863051384,15.3064212078739,43.0358379562937,9.7661456451849,9.70325732440626,3.76203320941864,"AGO",0.069871821,0.061608597,0.070332967,0.237624835585193,10.760909012405,9.35597215533784,62.8885160890192,9.122534372,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",216207.09375,224712.609375,27.884381,14.5290975570679,NA,1.45280301570892,153591.03125,222846.484375,215561.9375,224333.640625,1145485.375,0.0188230220228434,0.416865557432175,0.399260014295578,236594.859375,155816.671875,232632.140625,1233630,0.974279761314392,1.07271814346313,1.15331470966339,0.349127531051636,0.0745168998837471,0.0466292984783649,120.060701665019,0.523331940174103,0.539026737213135,0.517950177192688,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.349379390536919,47.7777666666667,0.475774258375168,0.308716267347336,0.208880200982094,0.303661376237869,-0.156729772686958,-0.140302315354347,0.574195921421051,0.573833823204041,0.407477051019669,0.498006582260132,0.612895429134369,0.351635128259659,0.544807493686676,12.3741045032194,-0.0260567873064766,2.67615336671102,2.23601487258859,4.14136357293627,2.21074765714817,2.93492013415723,15466.3845082164,10.9985338479901,59786.4214433239,55430.1884639772,1.0785895393839,24.275,-18.8833333333333,-1.20833333333333,-8.46643380130884
"Angola",2016,19011.1380150594,15.5279831032867,15.4054863051384,43.7801790487216,9.85278029771276,9.7661456451849,3.77918118182417,"AGO",0.069871821,0.061608597,0.070332967,0.183787134092318,10.760909012405,30.6944150806719,53.3701580675988,9.83116886,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",211653.796875,218670.640625,28.842489,15.0283393859863,NA,1.46004402637482,152444.828125,204441.046875,210500.984375,214634.171875,1092634.5,0.0165281537920237,0.417791962623596,0.384446322917938,230491.171875,159059.9375,220836.71875,1267231.125,0.99436354637146,1.01810729503632,1.06661653518677,0.343024909496307,0.0809092372655869,0.0460239686071873,163.656434116579,0.463722556829453,0.480396002531052,0.471145063638687,"ICP PPP timeseries: benchmark or interpolated","Benchmark","Market-based","Regular","Regular",0.294192253923377,42.2221666666667,0.518229901790619,0.242255061864853,0.192024365067482,0.266311913728714,-0.112035065889359,-0.106786131858826,0.509354591369629,0.529280006885529,0.340572148561478,0.490862131118774,0.596663892269135,0.331508725881577,0.527863442897797,12.3479678407938,-0.00565239837607382,2.70993771103313,3.42408071884749,3.97725175207275,2.28555783451639,2.93492013415723,14550.5524601678,10.9446961464973,56652.7691220062,55430.1884639772,1.02205622408849,40.725,-2.43333333333333,-0.158333333333333,-9.83986677733506
"Angola",2017,21556.7320700563,15.6891561117254,15.5279831032867,45.8246564524546,9.9784434397894,9.85278029771276,3.82482229675178,"AGO",0.069871821,0.061608597,0.070332967,0.16197063003879,10.760909012405,29.8444799015679,52.2568222278462,10.01699597,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",223326.734375,230151.34375,29.816766,15.5445518493652,NA,1.46732115745544,162864.453125,210482.375,223326.734375,230151.34375,1281953.25,0.0178242791444063,0.414517402648926,0.364662289619446,230151.34375,162864.453125,210482.375,1281953.25,1,1,1,0.346370577812195,0.0726262778043747,0.045117199420929,165.915950691498,0.525781989097595,0.546839416027069,0.530624151229858,"Benchmark","Benchmark","Market-based","Regular","Regular",0.295330647845738,45.5555,0.509231626987457,0.206898272037506,0.198409050703049,0.296922445297241,-0.109771475195885,-0.101689912378788,0.595846951007843,0.61886078119278,0.345954954624176,0.510775029659271,0.612028241157532,0.386205047369003,0.567427575588226,12.3464923878119,0,2.74371021384878,3.39599989481666,3.95617045127553,2.30428324731348,2.93492013415723,14805.9169527874,10.9228796424437,55430.1884639772,55430.1884639772,1,52.325,9.16666666666667,0.575,-10.5051733934693
"Angola",2018,23193.3220718402,15.7969768842851,15.6891561117254,47.0813466160458,10.051619674489,9.9784434397894,3.85187688470278,"AGO",0.069871821,0.061608597,0.070332967,0.122402323760511,10.760909012405,19.6289379701521,66.3780133263399,8.607741802,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",239713.125,233805.0625,30.809787,16.0783309936523,NA,1.4746345281601,158327.59375,202870.203125,239500.8125,233298.390625,1286664.875,0.0170161090791225,0.414531916379929,0.346588641405106,225540.046875,157776.3125,202706.59375,1292107.75,1.0036393404007,0.962843179702759,0.946231842041016,0.331142336130142,0.115505874156952,0.0443718172609806,252.855747731297,0.427849888801575,0.423185259103775,0.434435933828354,"Extrapolated","Benchmark","Market-based","Regular","Regular",NA,42.2222333333333,0.484910190105438,0.190925478935242,0.193738281726837,0.346084177494049,-0.111480660736561,-0.104177445173264,0.504948139190674,0.406604647636414,0.234879702329636,0.521380662918091,0.616591811180115,0.253320217132568,0.476449102163315,12.3262530136208,0.00363273402513435,2.77747246443676,2.97700490443824,4.19536587704522,2.15266200784875,2.93492013415723,14541.625159496,10.8833113361655,53279.7352497373,55430.1884639772,0.961204295460091,50.6,7.44166666666667,0.466666666666667,-10.4161869165894
"Angola",2019,24242.6898679677,15.875180421869,15.7969768842851,48.1214015583063,10.0958704021772,10.051619674489,3.87372701699791,"AGO",0.069871821,0.061608597,0.070332967,0.0883894857219485,10.760909012405,17.080954143438,57.8295381183036,7.882625069,"Sub-Saharan Africa","Lower middle income",18.82,"Angola","Kwanza",228151.015625,227855.71875,31.825295,16.644962310791,NA,1.48198437690735,155943.71875,198750.421875,227771.609375,223289.3125,1299231.5,0.0166237261146307,0.387996405363083,0.332153350114822,222151.0625,155270.703125,198864.734375,1300951,1.00545656681061,0.936524391174316,0.916697859764099,0.331142336130142,0.115849502384663,0.0436064228415489,364.825804980887,0.381504148244858,0.373183518648148,0.380674779415131,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,48.8889,0.498669743537903,0.191709592938423,0.199723392724991,0.344350695610046,-0.113983102142811,-0.120470255613327,0.43816864490509,0.342871785163879,0.240024119615555,0.476485759019852,0.611626505851746,0.211083695292473,0.396034479141235,12.311112891157,0.00544173368409456,2.8121076067283,2.83796404999908,4.05749968525086,2.06466097897787,2.93492013415723,13689.170002042,10.8492984981269,51498.0127293094,55430.1884639772,0.929060754732537,36.9166666666667,-6.24166666666667,-0.4,-9.57924909336098
"Burundi",2001,42699.0057888291,14.8310317751934,14.827681488969,183.320395890394,10.6619309153117,10.683331786674,5.2112354191978,"BDI",0.051451366,0.053122454,0.051447663,-0.00111960831139687,8.45620624685988,9.29618771341889,20.9640456147222,43.84314206,"Sub-Saharan Africa","Low income",2.93,"Burundi","Burundi Franc",4361.60205078125,4843.90771484375,6.525545,2.73328900337219,NA,1.21525037288666,4479.03662109375,4781.85107421875,4153.33203125,4570.4443359375,10900.7421875,0.000278380786767229,0.155081763863564,0.155698627233505,5192.845703125,4927.72412109375,5039.40087890625,8962.9560546875,0.429093033075333,1.16483247280121,0.997744798660278,0.807774126529694,0.00999999977648258,0.0296881571412086,830.353333333333,0.159480184316635,0.159473344683647,0.144919335842133,"Extrapolated","Benchmark","Market-based","Regular","Lower bound",NA,NA,0.776884496212006,0.0662549063563347,0.203115791082382,0.0222627203911543,-0.0685179084539413,-1.71642743196722e-16,0.165196940302849,0.15937215089798,0.137614548206329,0.452556580305099,0.467113196849823,0.129000529646873,0.120171256363392,8.55503713092937,-0.846081523249459,1.00550564719211,2.2296043928294,3.04280885679723,3.78061831114815,1.07500242302898,1772.19010096173,8.45508663854849,4698.91372454724,4017.79623491133,1.16952514508266,43.6083333333333,0.45,0.025,-11.2018798030921
